id,label,community
FCER1G,FCER1G,1
FCGR2A,FCGR2A,1
FCGR3A,FCGR3A,1
FCHSD2,FCHSD2,1
FDX1,FDX1,1
FHL3,FHL3,1
FIBIN,FIBIN,1
FKBP9,FKBP9,1
FLT1,FLT1,1
FN1,FN1,1
FNDC1,FNDC1,1
FNDC3B,FNDC3B,1
FPR3,FPR3,1
FSCN1,FSCN1,1
FST,FST,1
FSTL3,FSTL3,1
FTH1,FTH1,1
FTL,FTL,1
FUT11,FUT11,1
GAL3ST4,GAL3ST4,1
GALNT1,GALNT1,1
GARS1,GARS1,1
GBP4,GBP4,1
GCH1,GCH1,1
GCLM,GCLM,1
GJA5,GJA5,1
GJB2,GJB2,1
GLIS2,GLIS2,1
GLT8D2,GLT8D2,1
GOLGA7,GOLGA7,1
GOLIM4,GOLIM4,1
GORASP2,GORASP2,1
GPC1,GPC1,1
GPI,GPI,1
GPNMB,GPNMB,1
GPR137B,GPR137B,1
GPR68,GPR68,1
GREM1,GREM1,1
GRIK3,GRIK3,1
GXYLT2,GXYLT2,1
HAVCR2,HAVCR2,1
HEG1,HEG1,1
HEPH,HEPH,1
HEYL,HEYL,1
HILPDA,HILPDA,1
HK2,HK2,1
HMOX1,HMOX1,1
HSPA13,HSPA13,1
HSPG2,HSPG2,1
HTRA1,HTRA1,1
IGFBP7,IGFBP7,1
IKBIP,IKBIP,1
ILVBL,ILVBL,1
INHBA,INHBA,1
IRAG1,IRAG1,1
ITGA11,ITGA11,1
ITGA5,ITGA5,1
ITGAV,ITGAV,1
ITGB5,ITGB5,1
ITGBL1,ITGBL1,1
JAZF1,JAZF1,1
JCAD,JCAD,1
KCNK15,KCNK15,1
KDELR2,KDELR2,1
KDELR3,KDELR3,1
KDSR,KDSR,1
KRT80,KRT80,1
LAMA4,LAMA4,1
LAMB1,LAMB1,1
LATS2,LATS2,1
LDHA,LDHA,1
LHFPL2,LHFPL2,1
LIMS1,LIMS1,1
LNPK,LNPK,1
LOX,LOX,1
LOXL1,LOXL1,1
LOXL2,LOXL2,1
LPCAT1,LPCAT1,1
LRRC15,LRRC15,1
LRRC25,LRRC25,1
LRRC32,LRRC32,1
LSM1,LSM1,1
LUM,LUM,1
LYST,LYST,1
MAIP1,MAIP1,1
MANEA,MANEA,1
MAP1A,MAP1A,1
MARVELD1,MARVELD1,1
MED10,MED10,1
MFAP2,MFAP2,1
MICAL2,MICAL2,1
MMP11,MMP11,1
MMP13,MMP13,1
MMP14,MMP14,1
MMP2,MMP2,1
MMP9,MMP9,1
MOB4,MOB4,1
MRC2,MRC2,1
MSR1,MSR1,1
MTHFD1L,MTHFD1L,1
MTRES1,MTRES1,1
MTX2,MTX2,1
MXRA5,MXRA5,1
MXRA7,MXRA7,1
MXRA8,MXRA8,1
MYL12A,MYL12A,1
MYO1D,MYO1D,1
MYO1E,MYO1E,1
NAV1,NAV1,1
NCF2,NCF2,1
NDRG1,NDRG1,1
NDUFB3,NDUFB3,1
NID1,NID1,1
NID2,NID2,1
NOP58,NOP58,1
NRM,NRM,1
NRP2,NRP2,1
NSD3,NSD3,1
NUAK1,NUAK1,1
NUMBL,NUMBL,1
NUPR2,NUPR2,1
NXN,NXN,1
OLFML2B,OLFML2B,1
OLR1,OLR1,1
OSTM1,OSTM1,1
P3H1,P3H1,1
P4HA1,P4HA1,1
P4HA2,P4HA2,1
PALLD,PALLD,1
PANX1,PANX1,1
PCDH12,PCDH12,1
PCED1B,PCED1B,1
PCGF5,PCGF5,1
PCOLCE,PCOLCE,1
PDGFC,PDGFC,1
PDGFRB,PDGFRB,1
PDLIM5,PDLIM5,1
PDPN,PDPN,1
PDSS2,PDSS2,1
PELO,PELO,1
PGAM1,PGAM1,1
PGK1,PGK1,1
PGR,PGR,1
PIK3AP1,PIK3AP1,1
PILRA,PILRA,1
PITPNB,PITPNB,1
PLA2G15,PLA2G15,1
PLAAT5,PLAAT5,1
PLAU,PLAU,1
PLAUR,PLAUR,1
PLBD2,PLBD2,1
PLEKHA2,PLEKHA2,1
PLEKHG2,PLEKHG2,1
PLOD2,PLOD2,1
PLPBP,PLPBP,1
PLPP5,PLPP5,1
PLS3,PLS3,1
PLXDC1,PLXDC1,1
PLXDC2,PLXDC2,1
PLXNC1,PLXNC1,1
PMEPA1,PMEPA1,1
PODNL1,PODNL1,1
POGLUT2,POGLUT2,1
POLB,POLB,1
POSTN,POSTN,1
PREP,PREP,1
PRRX1,PRRX1,1
PRRX2,PRRX2,1
PSAP,PSAP,1
PTGS1,PTGS1,1
PTK7,PTK7,1
PTTG1IP,PTTG1IP,1
PXDN,PXDN,1
PYGL,PYGL,1
QRSL1,QRSL1,1
RAB31,RAB31,1
RAB32,RAB32,1
RALA,RALA,1
RARS2,RARS2,1
RCN3,RCN3,1
RFLNB,RFLNB,1
RGS1,RGS1,1
RGS16,RGS16,1
RNASE1,RNASE1,1
RNF152,RNF152,1
ROR2,ROR2,1
RUFY1,RUFY1,1
SCARF2,SCARF2,1
SDC1,SDC1,1
SDC2,SDC2,1
SEC23A,SEC23A,1
SEPTIN11,SEPTIN11,1
SERPINE1,SERPINE1,1
SESTD1,SESTD1,1
SFRP2,SFRP2,1
SFXN3,SFXN3,1
SGCB,SGCB,1
SIPA1L2,SIPA1L2,1
SLC12A8,SLC12A8,1
SLC15A3,SLC15A3,1
SLC20A1,SLC20A1,1
SLC20A2,SLC20A2,1
SLC2A1,SLC2A1,1
SLC40A1,SLC40A1,1
SLC44A1,SLC44A1,1
SLC6A6,SLC6A6,1
SLC7A1,SLC7A1,1
SLITRK6,SLITRK6,1
SMAD7,SMAD7,1
SMIM19,SMIM19,1
SMYD2,SMYD2,1
SNX10,SNX10,1
SPARC,SPARC,1
SPATS2L,SPATS2L,1
SPCS2,SPCS2,1
SPOCK1,SPOCK1,1
SPON2,SPON2,1
SPP1,SPP1,1
SPRY4,SPRY4,1
SPTSSB,SPTSSB,1
SRPX2,SRPX2,1
STX2,STX2,1
STYX,STYX,1
SUMO1,SUMO1,1
SYDE1,SYDE1,1
SYNDIG1,SYNDIG1,1
SYT11,SYT11,1
TBL1X,TBL1X,1
TCF4,TCF4,1
TDRD3,TDRD3,1
TFRC,TFRC,1
TGFB1,TGFB1,1
TGFB2,TGFB2,1
TGFBI,TGFBI,1
TGFBR1,TGFBR1,1
THBS1,THBS1,1
THBS2,THBS2,1
THY1,THY1,1
TIMP2,TIMP2,1
TIMP3,TIMP3,1
TLCD3A,TLCD3A,1
TLR2,TLR2,1
TM2D2,TM2D2,1
TMEM119,TMEM119,1
TMEM158,TMEM158,1
TMX1,TMX1,1
TNFAIP6,TNFAIP6,1
TNFRSF19,TNFRSF19,1
TPST2,TPST2,1
TRAM2,TRAM2,1
TUBA4A,TUBA4A,1
TWSG1,TWSG1,1
UBA2,UBA2,1
UBE2E3,UBE2E3,1
UNC5B,UNC5B,1
VCAN,VCAN,1
VEGFA,VEGFA,1
VEGFC,VEGFC,1
WDR12,WDR12,1
WNT5A,WNT5A,1
WNT7B,WNT7B,1
XXYLT1,XXYLT1,1
ZEB1,ZEB1,1
ZMAT3,ZMAT3,1
ZMYND8,ZMYND8,1
