id,label,community
RNF213,RNF213,12
RPL19,RPL19,12
RPL22L1,RPL22L1,12
RPL23,RPL23,12
RPL23A,RPL23A,12
RPL39L,RPL39L,12
RPS27,RPS27,12
RRP7A,RRP7A,12
RUSC1,RUSC1,12
S100A16,S100A16,12
S100A9,S100A9,12
SCGB2A2,SCGB2A2,12
SDF2,SDF2,12
SDHC,SDHC,12
SEC11C,SEC11C,12
SEMA4B,SEMA4B,12
SEPTIN8,SEPTIN8,12
SEPTIN9,SEPTIN9,12
SERINC2,SERINC2,12
SF3B4,SF3B4,12
SKA2,SKA2,12
SKAP1,SKAP1,12
SLC18B1,SLC18B1,12
SLC34A2,SLC34A2,12
SLC35A1,SLC35A1,12
SLC35B1,SLC35B1,12
SLC39A11,SLC39A11,12
SLC41A1,SLC41A1,12
SLC44A4,SLC44A4,12
SLC4A2,SLC4A2,12
SLC50A1,SLC50A1,12
SLC5A1,SLC5A1,12
SLC6A9,SLC6A9,12
SLFN11,SLFN11,12
SLFN5,SLFN5,12
SMAP2,SMAP2,12
SMARCD2,SMARCD2,12
SMG5,SMG5,12
SND1,SND1,12
SNRPE,SNRPE,12
SNRPG,SNRPG,12
SOCS7,SOCS7,12
SOWAHA,SOWAHA,12
SOX13,SOX13,12
SOX9,SOX9,12
SPAG5,SPAG5,12
SPTLC2,SPTLC2,12
SQOR,SQOR,12
SRCIN1,SRCIN1,12
SREBF1,SREBF1,12
SSR2,SSR2,12
ST3GAL1,ST3GAL1,12
ST6GAL1,ST6GAL1,12
STARD3,STARD3,12
SUPT6H,SUPT6H,12
SUSD2,SUSD2,12
SYNRG,SYNRG,12
SYT12,SYT12,12
TACO1,TACO1,12
TAF12,TAF12,12
TAF15,TAF15,12
TAP1,TAP1,12
TARS2,TARS2,12
TDRKH,TDRKH,12
TFAP2B,TFAP2B,12
TFDP1,TFDP1,12
TIMM17A,TIMM17A,12
TLCD1,TLCD1,12
TLE1,TLE1,12
TMC6,TMC6,12
TMCO1,TMCO1,12
TMCO3,TMCO3,12
TMEM11,TMEM11,12
TMEM132A,TMEM132A,12
TMEM159,TMEM159,12
TMEM183A,TMEM183A,12
TMEM229B,TMEM229B,12
TMEM69,TMEM69,12
TMEM79,TMEM79,12
TMEM86A,TMEM86A,12
TMEM94,TMEM94,12
TMEM97,TMEM97,12
TNFAIP1,TNFAIP1,12
TNFRSF21,TNFRSF21,12
TOM1L1,TOM1L1,12
TOMM40L,TOMM40L,12
TOP2A,TOP2A,12
TPD52L1,TPD52L1,12
TPGS2,TPGS2,12
TPM3,TPM3,12
TRAF4,TRAF4,12
TRIB2,TRIB2,12
TRIB3,TRIB3,12
TSKU,TSKU,12
TSPAN17,TSPAN17,12
TTC9,TTC9,12
TUBB,TUBB,12
TXLNA,TXLNA,12
TYMP,TYMP,12
UAP1,UAP1,12
UBAP2L,UBAP2L,12
UBE2L6,UBE2L6,12
UBE2Q1,UBE2Q1,12
UCP2,UCP2,12
UNC119,UNC119,12
USP18,USP18,12
USP22,USP22,12
UTP18,UTP18,12
UTP20,UTP20,12
VDAC1,VDAC1,12
VOPP1,VOPP1,12
WFS1,WFS1,12
WIPF2,WIPF2,12
WSB2,WSB2,12
YARS1,YARS1,12
YBX1,YBX1,12
YPEL2,YPEL2,12
YRDC,YRDC,12
YTHDF2,YTHDF2,12
ZBED4,ZBED4,12
ZBTB7C,ZBTB7C,12
ZNF830,ZNF830,12
ZNHIT3,ZNHIT3,12
