id,label,community
RHPN1,RHPN1,7
RIMKLB,RIMKLB,7
RMND5B,RMND5B,7
RNF126,RNF126,7
RNF139,RNF139,7
RNF14,RNF14,7
RNF141,RNF141,7
RNF170,RNF170,7
RNPEP,RNPEP,7
RPL8,RPL8,7
RSL1D1,RSL1D1,7
RUSF1,RUSF1,7
RXRB,RXRB,7
SAMD9,SAMD9,7
SAMD9L,SAMD9L,7
SCRIB,SCRIB,7
SCX,SCX,7
SDHD,SDHD,7
SEMA3C,SEMA3C,7
SERINC3,SERINC3,7
SERPING1,SERPING1,7
SF3B2,SF3B2,7
SFXN4,SFXN4,7
SHARPIN,SHARPIN,7
SIAE,SIAE,7
SLC22A18,SLC22A18,7
SLC25A1,SLC25A1,7
SLC25A4,SLC25A4,7
SLC35A4,SLC35A4,7
SLC39A10,SLC39A10,7
SLC45A4,SLC45A4,7
SLC4A11,SLC4A11,7
SLC52A2,SLC52A2,7
SLC9A8,SLC9A8,7
SMDT1,SMDT1,7
SMIM1,SMIM1,7
SMIM19,SMIM19,7
SMIM29,SMIM29,7
SNCG,SNCG,7
SP100,SP100,7
SP110,SP110,7
SP140L,SP140L,7
SPTBN2,SPTBN2,7
SQLE,SQLE,7
SRA1,SRA1,7
SSH3,SSH3,7
ST6GALNAC5,ST6GALNAC5,7
STEAP1,STEAP1,7
STEAP2,STEAP2,7
STIP1,STIP1,7
STYXL1,STYXL1,7
SUCLG2,SUCLG2,7
SUMF1,SUMF1,7
SVIP,SVIP,7
TACC1,TACC1,7
TAF1D,TAF1D,7
TAF2,TAF2,7
TANK,TANK,7
TAP2,TAP2,7
TAPBPL,TAPBPL,7
TATDN1,TATDN1,7
TCFL5,TCFL5,7
TCTA,TCTA,7
TENM4,TENM4,7
TGM1,TGM1,7
THAP1,THAP1,7
THEM6,THEM6,7
THNSL2,THNSL2,7
TIGD5,TIGD5,7
TMCO6,TMCO6,7
TMEM120A,TMEM120A,7
TMEM179B,TMEM179B,7
TMEM186,TMEM186,7
TMEM223,TMEM223,7
TMEM59,TMEM59,7
TMEM87B,TMEM87B,7
TMX2,TMX2,7
TOP1MT,TOP1MT,7
TP53,TP53,7
TPD52,TPD52,7
TRAP1,TRAP1,7
TRAPPC12,TRAPPC12,7
TRAPPC9,TRAPPC9,7
TRIM14,TRIM14,7
TRIM38,TRIM38,7
TRIM4,TRIM4,7
TRIM56,TRIM56,7
TRMT12,TRMT12,7
TRMT61B,TRMT61B,7
TRPT1,TRPT1,7
TSHZ2,TSHZ2,7
TSNARE1,TSNARE1,7
TSPAN12,TSPAN12,7
TTC32,TTC32,7
TTC9,TTC9,7
TTC9C,TTC9C,7
TUFM,TUFM,7
TYRO3,TYRO3,7
TYSND1,TYSND1,7
UBA7,UBA7,7
UBE2E2,UBE2E2,7
UBE2L6,UBE2L6,7
UBE2M,UBE2M,7
UBXN2B,UBXN2B,7
UBXN6,UBXN6,7
UCHL5,UCHL5,7
UNC93B1,UNC93B1,7
UTP23,UTP23,7
UTP25,UTP25,7
VARS1,VARS1,7
VDAC1,VDAC1,7
VPS28,VPS28,7
VPS51,VPS51,7
VPS52,VPS52,7
VSTM2L,VSTM2L,7
WASHC5,WASHC5,7
WASL,WASL,7
WDR55,WDR55,7
WDR74,WDR74,7
YIF1A,YIF1A,7
YTHDF3,YTHDF3,7
ZBTB7C,ZBTB7C,7
ZC3H3,ZC3H3,7
ZDHHC24,ZDHHC24,7
ZHX1,ZHX1,7
ZMAT2,ZMAT2,7
ZMYND11,ZMYND11,7
ZNF16,ZNF16,7
ZNF250,ZNF250,7
ZNF251,ZNF251,7
ZNF34,ZNF34,7
ZNF517,ZNF517,7
ZNF623,ZNF623,7
ZNF747,ZNF747,7
ZNF880,ZNF880,7
ZNFX1,ZNFX1,7
