id,label,community
UQCRFS1,UQCRFS1,6
URM1,URM1,6
USF2,USF2,6
VAMP8,VAMP8,6
VAV3,VAV3,6
VTCN1,VTCN1,6
WBP2,WBP2,6
YIF1B,YIF1B,6
YIPF4,YIPF4,6
YPEL5,YPEL5,6
YWHAZ,YWHAZ,6
ZBED2,ZBED2,6
ZDHHC12,ZDHHC12,6
ZDHHC13,ZDHHC13,6
ZER1,ZER1,6
ZFAND5,ZFAND5,6
ZFP36,ZFP36,6
ZNF189,ZNF189,6
ZNF513,ZNF513,6
ZYX,ZYX,6
