id,label,community
FCGR3A,FCGR3A,15
FCHSD2,FCHSD2,15
FDX1,FDX1,15
FHL3,FHL3,15
FIBIN,FIBIN,15
FKBP9,FKBP9,15
FLT1,FLT1,15
FN1,FN1,15
FNDC1,FNDC1,15
FNDC3B,FNDC3B,15
FPR3,FPR3,15
FSCN1,FSCN1,15
FST,FST,15
FSTL3,FSTL3,15
FTH1,FTH1,15
FTL,FTL,15
FUT11,FUT11,15
GAL3ST4,GAL3ST4,15
GALNT1,GALNT1,15
GARS1,GARS1,15
GBP4,GBP4,15
GCH1,GCH1,15
GCLM,GCLM,15
GJA5,GJA5,15
GJB2,GJB2,15
GLIS2,GLIS2,15
GLT8D2,GLT8D2,15
GOLGA7,GOLGA7,15
GOLIM4,GOLIM4,15
GORASP2,GORASP2,15
GPI,GPI,15
GPNMB,GPNMB,15
GPR137B,GPR137B,15
GPR68,GPR68,15
GREM1,GREM1,15
GRIK3,GRIK3,15
GXYLT2,GXYLT2,15
HAVCR2,HAVCR2,15
HEG1,HEG1,15
HEPH,HEPH,15
HEXB,HEXB,15
HEYL,HEYL,15
HILPDA,HILPDA,15
HK2,HK2,15
HMOX1,HMOX1,15
HSPA13,HSPA13,15
HSPG2,HSPG2,15
HTRA1,HTRA1,15
IGFBP7,IGFBP7,15
IKBIP,IKBIP,15
ILVBL,ILVBL,15
INHBA,INHBA,15
IRAG1,IRAG1,15
ITGA11,ITGA11,15
ITGA5,ITGA5,15
ITGAV,ITGAV,15
ITGAX,ITGAX,15
ITGB5,ITGB5,15
ITGBL1,ITGBL1,15
JAZF1,JAZF1,15
JCAD,JCAD,15
KCNK15,KCNK15,15
KDELR2,KDELR2,15
KDELR3,KDELR3,15
KDSR,KDSR,15
KRT80,KRT80,15
LAMA4,LAMA4,15
LAMB1,LAMB1,15
LATS2,LATS2,15
LDHA,LDHA,15
LHFPL2,LHFPL2,15
LIMS1,LIMS1,15
LNPK,LNPK,15
LOX,LOX,15
LOXL1,LOXL1,15
LOXL2,LOXL2,15
LPCAT1,LPCAT1,15
LRRC15,LRRC15,15
LRRC25,LRRC25,15
LRRC32,LRRC32,15
LSM1,LSM1,15
LUM,LUM,15
LY86,LY86,15
LYST,LYST,15
MAIP1,MAIP1,15
MANEA,MANEA,15
MAP1A,MAP1A,15
MARVELD1,MARVELD1,15
MED10,MED10,15
MFAP2,MFAP2,15
MICAL2,MICAL2,15
MMP11,MMP11,15
MMP13,MMP13,15
MMP14,MMP14,15
MMP2,MMP2,15
MMP9,MMP9,15
MOB4,MOB4,15
MRC2,MRC2,15
MSR1,MSR1,15
MTHFD1L,MTHFD1L,15
MTRES1,MTRES1,15
MTX2,MTX2,15
MXRA5,MXRA5,15
MXRA7,MXRA7,15
MXRA8,MXRA8,15
MYL12A,MYL12A,15
MYO1D,MYO1D,15
MYO1E,MYO1E,15
NAV1,NAV1,15
NCF2,NCF2,15
NDRG1,NDRG1,15
NDUFB3,NDUFB3,15
NID1,NID1,15
NID2,NID2,15
NOP58,NOP58,15
NRM,NRM,15
NRP2,NRP2,15
NSD3,NSD3,15
NUAK1,NUAK1,15
NUMBL,NUMBL,15
NUPR2,NUPR2,15
NXN,NXN,15
OLFML2B,OLFML2B,15
OLR1,OLR1,15
OSTM1,OSTM1,15
P3H1,P3H1,15
P4HA1,P4HA1,15
P4HA2,P4HA2,15
PALLD,PALLD,15
PANX1,PANX1,15
PCDH12,PCDH12,15
PCED1B,PCED1B,15
PCGF5,PCGF5,15
PCOLCE,PCOLCE,15
PDGFC,PDGFC,15
PDGFRB,PDGFRB,15
PDLIM5,PDLIM5,15
PDPN,PDPN,15
PDSS2,PDSS2,15
PELO,PELO,15
PGAM1,PGAM1,15
PGK1,PGK1,15
PGR,PGR,15
PIK3AP1,PIK3AP1,15
PILRA,PILRA,15
PITPNB,PITPNB,15
PLA2G15,PLA2G15,15
PLAAT5,PLAAT5,15
PLAU,PLAU,15
PLAUR,PLAUR,15
PLBD2,PLBD2,15
PLEKHA2,PLEKHA2,15
PLEKHG2,PLEKHG2,15
PLOD2,PLOD2,15
PLPBP,PLPBP,15
PLPP5,PLPP5,15
PLS3,PLS3,15
PLXDC1,PLXDC1,15
PLXDC2,PLXDC2,15
PLXNC1,PLXNC1,15
PMEPA1,PMEPA1,15
PODNL1,PODNL1,15
POGLUT2,POGLUT2,15
POLB,POLB,15
POSTN,POSTN,15
PRDM1,PRDM1,15
PREP,PREP,15
PRRX1,PRRX1,15
PRRX2,PRRX2,15
PSAP,PSAP,15
PTGS1,PTGS1,15
PTK7,PTK7,15
PTTG1IP,PTTG1IP,15
PXDN,PXDN,15
PYGL,PYGL,15
QRSL1,QRSL1,15
RAB31,RAB31,15
RAB32,RAB32,15
RAC1,RAC1,15
RALA,RALA,15
RARS2,RARS2,15
RCN3,RCN3,15
RFLNB,RFLNB,15
RGS1,RGS1,15
RGS16,RGS16,15
RNASE1,RNASE1,15
RNF152,RNF152,15
RNF19B,RNF19B,15
ROR2,ROR2,15
RUFY1,RUFY1,15
SCARF2,SCARF2,15
SDC1,SDC1,15
SDC2,SDC2,15
SEC23A,SEC23A,15
SEC61G,SEC61G,15
SEPTIN11,SEPTIN11,15
SERPINE1,SERPINE1,15
SESTD1,SESTD1,15
SFRP2,SFRP2,15
SFXN3,SFXN3,15
SGCB,SGCB,15
SIPA1L2,SIPA1L2,15
SLC12A8,SLC12A8,15
SLC15A3,SLC15A3,15
SLC20A1,SLC20A1,15
SLC20A2,SLC20A2,15
SLC2A1,SLC2A1,15
SLC40A1,SLC40A1,15
SLC44A1,SLC44A1,15
SLC6A6,SLC6A6,15
SLC7A1,SLC7A1,15
SLC7A7,SLC7A7,15
SLITRK6,SLITRK6,15
SMAD7,SMAD7,15
SMIM19,SMIM19,15
SMYD2,SMYD2,15
SNX10,SNX10,15
SPARC,SPARC,15
SPATS2L,SPATS2L,15
SPCS2,SPCS2,15
SPOCK1,SPOCK1,15
SPON2,SPON2,15
SPP1,SPP1,15
SPRY4,SPRY4,15
SPTSSB,SPTSSB,15
SRPX2,SRPX2,15
STX2,STX2,15
STYX,STYX,15
SUMO1,SUMO1,15
SYDE1,SYDE1,15
SYNDIG1,SYNDIG1,15
SYT11,SYT11,15
TBL1X,TBL1X,15
TCF4,TCF4,15
TDRD3,TDRD3,15
TFRC,TFRC,15
TGFB1,TGFB1,15
TGFB2,TGFB2,15
TGFBI,TGFBI,15
TGFBR1,TGFBR1,15
THBS1,THBS1,15
THBS2,THBS2,15
THY1,THY1,15
TIMP2,TIMP2,15
TIMP3,TIMP3,15
TLCD3A,TLCD3A,15
TLR2,TLR2,15
TM2D2,TM2D2,15
TMEM119,TMEM119,15
TMEM158,TMEM158,15
TMX1,TMX1,15
TNFAIP6,TNFAIP6,15
TNFRSF19,TNFRSF19,15
TPST2,TPST2,15
TRAM2,TRAM2,15
TUBA4A,TUBA4A,15
TWSG1,TWSG1,15
UBA2,UBA2,15
UBE2E3,UBE2E3,15
UNC5B,UNC5B,15
VCAN,VCAN,15
VEGFA,VEGFA,15
VEGFC,VEGFC,15
WDR12,WDR12,15
WNT5A,WNT5A,15
WNT7B,WNT7B,15
XXYLT1,XXYLT1,15
ZEB1,ZEB1,15
ZMAT3,ZMAT3,15
ZMYND8,ZMYND8,15
