id,label,community
SNX3,SNX3,5
SORBS1,SORBS1,5
SPINT2,SPINT2,5
SPON1,SPON1,5
SPTBN1,SPTBN1,5
SRPX,SRPX,5
STAT5A,STAT5A,5
STEAP1,STEAP1,5
STX12,STX12,5
STX7,STX7,5
SUCLA2,SUCLA2,5
SUCLG1,SUCLG1,5
SUN2,SUN2,5
TACC1,TACC1,5
TARS3,TARS3,5
TBC1D2B,TBC1D2B,5
TEAD1,TEAD1,5
TEK,TEK,5
TFE3,TFE3,5
THRA,THRA,5
THYN1,THYN1,5
TIMP4,TIMP4,5
TKT,TKT,5
TLN2,TLN2,5
TM7SF2,TM7SF2,5
TMBIM1,TMBIM1,5
TMEM100,TMEM100,5
TMEM120A,TMEM120A,5
TMEM126A,TMEM126A,5
TMEM132C,TMEM132C,5
TMEM140,TMEM140,5
TMEM256,TMEM256,5
TMEM37,TMEM37,5
TMEM88,TMEM88,5
TMTC1,TMTC1,5
TNFAIP8,TNFAIP8,5
TNIP1,TNIP1,5
TNS2,TNS2,5
TOB2,TOB2,5
TRARG1,TRARG1,5
TSC22D3,TSC22D3,5
TSPAN3,TSPAN3,5
TTC38,TTC38,5
TWIST1,TWIST1,5
TWIST2,TWIST2,5
TXNIP,TXNIP,5
UQCRH,UQCRH,5
USP30,USP30,5
UVRAG,UVRAG,5
VAMP5,VAMP5,5
VEGFB,VEGFB,5
VEGFD,VEGFD,5
VIM,VIM,5
VKORC1L1,VKORC1L1,5
VSTM4,VSTM4,5
VTI1B,VTI1B,5
VWF,VWF,5
YIF1B,YIF1B,5
ZBED3,ZBED3,5
ZBTB16,ZBTB16,5
ZDHHC18,ZDHHC18,5
ZFAND5,ZFAND5,5
