id,label,community
CNTFR,CNTFR,4
COL4A2,COL4A2,4
COX7A1,COX7A1,4
CPM,CPM,4
CS,CS,4
CSPG4,CSPG4,4
CSTA,CSTA,4
CTIF,CTIF,4
CYB5A,CYB5A,4
CYGB,CYGB,4
CYP4B1,CYP4B1,4
DEPP1,DEPP1,4
DGAT1,DGAT1,4
DGAT2,DGAT2,4
DHRS3,DHRS3,4
DIP2C,DIP2C,4
DLST,DLST,4
DOCK11,DOCK11,4
DTX1,DTX1,4
EBF1,EBF1,4
ECHDC1,ECHDC1,4
ECHDC3,ECHDC3,4
ECHS1,ECHS1,4
EDNRB,EDNRB,4
EFNB1,EFNB1,4
EHD2,EHD2,4
EIF4EBP2,EIF4EBP2,4
ELMOD3,ELMOD3,4
ELOA,ELOA,4
EMC3,EMC3,4
EPAS1,EPAS1,4
EPB41L3,EPB41L3,4
EPB41L4B,EPB41L4B,4
ESYT1,ESYT1,4
ETFA,ETFA,4
ETFDH,ETFDH,4
FABP4,FABP4,4
FABP5,FABP5,4
FADS3,FADS3,4
FAM89A,FAM89A,4
FANCE,FANCE,4
FASN,FASN,4
FBLN2,FBLN2,4
FERMT2,FERMT2,4
FGFBP2,FGFBP2,4
FGFRL1,FGFRL1,4
FNDC4,FNDC4,4
FNIP2,FNIP2,4
FOXN3,FOXN3,4
FOXO1,FOXO1,4
FZD4,FZD4,4
G0S2,G0S2,4
GAB2,GAB2,4
GABARAPL1,GABARAPL1,4
GALNT15,GALNT15,4
GBE1,GBE1,4
GCDH,GCDH,4
GHR,GHR,4
GLUL,GLUL,4
GMCL1,GMCL1,4
GNG2,GNG2,4
GPAM,GPAM,4
GPAT3,GPAT3,4
GPATCH11,GPATCH11,4
GPD1,GPD1,4
GPD1L,GPD1L,4
GPHN,GPHN,4
GPIHBP1,GPIHBP1,4
GPR153,GPR153,4
GPR34,GPR34,4
GPT,GPT,4
GPT2,GPT2,4
GPX3,GPX3,4
GPX4,GPX4,4
GRK3,GRK3,4
GRK5,GRK5,4
GYG2,GYG2,4
GYPC,GYPC,4
GYS1,GYS1,4
HACD2,HACD2,4
HADH,HADH,4
HBA2,HBA2,4
HBB,HBB,4
HBEGF,HBEGF,4
HEBP2,HEBP2,4
HLA-DMA,HLA-DMA,4
HSD17B11,HSD17B11,4
HSDL2,HSDL2,4
HSP90AB1,HSP90AB1,4
HSPA1A,HSPA1A,4
HSPA1B,HSPA1B,4
HSPB6,HSPB6,4
HSPB7,HSPB7,4
IDH1,IDH1,4
IGFBP3,IGFBP3,4
IL15RA,IL15RA,4
IRS2,IRS2,4
ITGA7,ITGA7,4
ITGB1BP1,ITGB1BP1,4
KANK2,KANK2,4
KCNIP2,KCNIP2,4
KDR,KDR,4
KLF15,KLF15,4
KLHDC8B,KLHDC8B,4
LAMA2,LAMA2,4
LAMC1,LAMC1,4
LARP6,LARP6,4
LDB2,LDB2,4
LDHB,LDHB,4
LDHD,LDHD,4
LGALS1,LGALS1,4
LGALS12,LGALS12,4
LGALS3,LGALS3,4
LIFR,LIFR,4
LIPE,LIPE,4
LIX1L,LIX1L,4
LMCD1,LMCD1,4
LPIN1,LPIN1,4
LPL,LPL,4
LRP1,LRP1,4
LSM6,LSM6,4
LSS,LSS,4
MAN1A1,MAN1A1,4
MAN2A2,MAN2A2,4
MAOA,MAOA,4
MAP3K5,MAP3K5,4
MAPK11,MAPK11,4
MCAM,MCAM,4
MDFIC,MDFIC,4
MEOX2,MEOX2,4
METTL7A,METTL7A,4
MGLL,MGLL,4
MKNK2,MKNK2,4
MLX,MLX,4
MLXIPL,MLXIPL,4
MMD,MMD,4
MOCS1,MOCS1,4
MPC1,MPC1,4
MPDZ,MPDZ,4
MPST,MPST,4
MRAS,MRAS,4
MRPS36,MRPS36,4
MT-ATP6,MT-ATP6,4
MT-ATP8,MT-ATP8,4
MT-CO1,MT-CO1,4
MT-CO2,MT-CO2,4
MT-CO3,MT-CO3,4
MT-CYB,MT-CYB,4
MT-ND1,MT-ND1,4
MT-ND2,MT-ND2,4
MT-ND3,MT-ND3,4
MT-ND4,MT-ND4,4
MT-ND4L,MT-ND4L,4
MT-ND5,MT-ND5,4
MT-ND6,MT-ND6,4
MTARC2,MTARC2,4
MTHFD1,MTHFD1,4
MYCBP2,MYCBP2,4
MYCT1,MYCT1,4
MYO1C,MYO1C,4
NAT8L,NAT8L,4
NDN,NDN,4
NDUFB5,NDUFB5,4
NDUFS4,NDUFS4,4
NFU1,NFU1,4
NMB,NMB,4
NMT2,NMT2,4
NNAT,NNAT,4
NPR1,NPR1,4
NR1H3,NR1H3,4
NRN1,NRN1,4
OLFM2,OLFM2,4
OPTN,OPTN,4
ORMDL3,ORMDL3,4
OXCT1,OXCT1,4
PALM,PALM,4
PC,PC,4
PCCA,PCCA,4
PCDH18,PCDH18,4
PCK1,PCK1,4
PCK2,PCK2,4
PCOLCE2,PCOLCE2,4
PCYT2,PCYT2,4
PDE2A,PDE2A,4
PDE8A,PDE8A,4
PDHA1,PDHA1,4
PDK2,PDK2,4
PDK4,PDK4,4
PECR,PECR,4
PEX19,PEX19,4
PEX6,PEX6,4
PFKFB3,PFKFB3,4
PGD,PGD,4
PGM1,PGM1,4
PHLDA3,PHLDA3,4
PHLDB2,PHLDB2,4
PHYH,PHYH,4
PID1,PID1,4
PIEZO1,PIEZO1,4
PIP4P2,PIP4P2,4
PJA1,PJA1,4
PKDCC,PKDCC,4
PLA2G2A,PLA2G2A,4
PLAAT3,PLAAT3,4
PLEKHO1,PLEKHO1,4
PLIN1,PLIN1,4
PLIN2,PLIN2,4
PLIN4,PLIN4,4
PLPP3,PLPP3,4
PLSCR4,PLSCR4,4
PMM1,PMM1,4
PNPLA2,PNPLA2,4
POLR3GL,POLR3GL,4
PPARG,PPARG,4
PPP1R1A,PPP1R1A,4
PPP3R1,PPP3R1,4
PRDX6,PRDX6,4
PRELP,PRELP,4
PRKAR2B,PRKAR2B,4
PRXL2A,PRXL2A,4
PSMA7,PSMA7,4
PSMC4,PSMC4,4
PTEN,PTEN,4
PTPRG,PTPRG,4
PTPRM,PTPRM,4
PTX3,PTX3,4
RAI2,RAI2,4
RAMP2,RAMP2,4
RARRES2,RARRES2,4
RASL10B,RASL10B,4
RASSF4,RASSF4,4
RBP4,RBP4,4
RBP7,RBP7,4
RCL1,RCL1,4
RETREG1,RETREG1,4
RETSAT,RETSAT,4
RFTN1,RFTN1,4
RGS3,RGS3,4
RHOBTB3,RHOBTB3,4
RIDA,RIDA,4
RNF125,RNF125,4
ROBO4,ROBO4,4
RPL11,RPL11,4
RPLP2,RPLP2,4
RPS20,RPS20,4
RPS26,RPS26,4
RRAGC,RRAGC,4
RRAGD,RRAGD,4
RRAS,RRAS,4
RRP36,RRP36,4
RTN3,RTN3,4
RXRA,RXRA,4
S100B,S100B,4
SCD,SCD,4
SCRN2,SCRN2,4
SDHB,SDHB,4
SEMA3G,SEMA3G,4
SEMA4D,SEMA4D,4
SERPINF1,SERPINF1,4
SH3KBP1,SH3KBP1,4
SHMT1,SHMT1,4
SIK2,SIK2,4
SLC19A3,SLC19A3,4
SLC1A3,SLC1A3,4
SLC25A1,SLC25A1,4
SLC25A16,SLC25A16,4
SLC66A2,SLC66A2,4
SMIM3,SMIM3,4
SNX3,SNX3,4
SORBS1,SORBS1,4
SPINT2,SPINT2,4
SPON1,SPON1,4
SPTBN1,SPTBN1,4
SRPX,SRPX,4
STAT5A,STAT5A,4
STEAP1,STEAP1,4
STX12,STX12,4
STX7,STX7,4
SUCLA2,SUCLA2,4
SUCLG1,SUCLG1,4
SUN2,SUN2,4
TACC1,TACC1,4
TARS3,TARS3,4
TBC1D2B,TBC1D2B,4
TEAD1,TEAD1,4
TEK,TEK,4
TFE3,TFE3,4
THRA,THRA,4
THYN1,THYN1,4
TIMP4,TIMP4,4
TKT,TKT,4
TLN2,TLN2,4
TM7SF2,TM7SF2,4
TMBIM1,TMBIM1,4
TMEM100,TMEM100,4
TMEM120A,TMEM120A,4
TMEM126A,TMEM126A,4
TMEM132C,TMEM132C,4
TMEM140,TMEM140,4
TMEM256,TMEM256,4
TMEM37,TMEM37,4
TMEM88,TMEM88,4
TMTC1,TMTC1,4
TNFAIP8,TNFAIP8,4
TNIP1,TNIP1,4
TNS2,TNS2,4
TOB2,TOB2,4
TRARG1,TRARG1,4
TSC22D3,TSC22D3,4
TSPAN3,TSPAN3,4
TTC38,TTC38,4
TWIST1,TWIST1,4
TWIST2,TWIST2,4
TXNIP,TXNIP,4
UQCRH,UQCRH,4
USP30,USP30,4
UVRAG,UVRAG,4
VAMP5,VAMP5,4
VEGFB,VEGFB,4
VEGFD,VEGFD,4
VIM,VIM,4
VKORC1L1,VKORC1L1,4
VSTM4,VSTM4,4
VTI1B,VTI1B,4
VWF,VWF,4
YIF1B,YIF1B,4
ZBED3,ZBED3,4
ZBTB16,ZBTB16,4
ZDHHC18,ZDHHC18,4
ZFAND5,ZFAND5,4
